155,29,26,-64.738,-19.440,72.871,27.6,-53.292,-21.553,61.670
156,29,27,-70.412,-11.266,63.305,37.3,-58.718,-15.443,54.051
157,29,37,-69.869,-48.290,64.719,36.6,-57.916,-44.819,54.425
158,29,38,-76.299,-38.328,57.527,26.4,-63.868,-35.138,49.477
159,29,39,-81.296,-29.938,47.577,41.4,-67.441,-29.991,42.944
160,30,26,-70.412,-11.266,63.305,40.7,-58.718,-15.443,54.051
161,30,27,-74.694,-2.920,52.036,26.6,-60.362,-5.799,44.721
162,30,28,-76.586,4.953,41.556,35.9,-63.316,2.164,36.487
163,30,38,-81.296,-29.938,47.577,35.2,-67.441,-29.991,42.944
164,30,39,-83.438,-21.376,36.334,26.2,-70.062,-22.745,33.417
165,30,40,-83.983,-13.102,24.839,41.1,-70.250,-13.096,23.803
166,31,27,-76.586,4.953,41.556,39.1,-63.316,2.164,36.487
167,31,28,-77.546,12.845,29.365,25.4,-64.233,8.279,27.591
168,31,29,-77.263,19.355,19.490,34.1,-62.327,14.450,18.532
169,31,39,-84.234,-14.172,23.838,34.0,-70.319,-13.897,22.399
170,31,40,-83.572,-5.425,12.990,25.5,-69.470,-8.395,15.325
171,31,41,-82.508,1.353,3.316,39.6,-66.575,-4.536,3.628
172,32,28,-77.263,19.355,19.490,37.2,-62.327,14.450,18.532
173,32,29,-76.183,25.740,8.473,24.4,-60.958,23.587,10.174
174,32,30,-74.616,31.778,-1.972,32.0,-58.767,30.180,0.356
175,32,40,-82.508,1.353,3.316,32.3,-66.575,-4.536,3.628
176,32,41,-80.720,7.517,-8.311,25.2,-64.835,2.240,-6.408
177,32,51,-79.177,14.110,-18.966,39.6,-63.904,3.826,-21.162
178,33,29,-74.616,31.778,-1.972,34.7,-58.767,30.180,0.356
179,33,30,-72.558,37.835,-12.270,24.1,-56.274,36.203,-8.052
180,33,31,-70.872,42.094,-18.697,30.5,-54.890,38.372,-13.228
181,33,41,-79.177,14.110,-18.966,30.5,-63.904,3.826,-21.162
182,33,51,-78.409,21.477,-28.772,26.0,-60.434,8.103,-27.116
183,33,57,-77.903,27.878,-39.839,41.8,-56.660,11.779,-33.949
184,33,59,-71.222,41.997,-29.324,34.9,-52.762,39.396,-17.275
185,34,2,8.174,-76.161,89.983,26.7,12.234,-65.195,70.113
